age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,class
18,Private,60981,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8456736392235988,<=50K
17,Private,70868,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States,0,pending,route_c,type_1,group_n,A12,0.23094753489277126,route_c,type_4,0.0,<=50K
36,Private,150601,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.19759755996695866,<=50K
53,Private,228500,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,pending,route_f,type_4,group_x,B07,0.9100812709701495,route_f,type_4,1.0,>50K
36,State-gov,76767,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9066273533061558,<=50K
20,Private,218178,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.07422052593864478,<=50K
22,Private,615367,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,0,pending,route_c,type_1,group_n,B07,0.0021472796785965043,route_c,type_1,0.0,<=50K
34,Private,150324,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_1,group_x,B07,1.0,route_f,type_1,0.0,>50K
39,Private,51264,11th,7,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_4,group_x,B07,0.0,route_f,type_1,0.010882016649229213,<=50K
57,Private,197642,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
30,Private,229895,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.05605623059182724,route_c,type_1,0.138312777572506,<=50K
37,Private,167415,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_4,group_x,B07,0.877730688099478,route_f,type_4,0.0,>50K
51,Private,166934,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,>50K
38,Private,305597,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,1,pending,route_c,type_1,group_n,A12,0.9244820018163076,route_f,type_4,0.36236931255049365,<=50K
34,Private,301591,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,0,pending,route_c,type_4,group_x,A12,1.0,route_c,type_1,0.8725274026801277,<=50K
47,Federal-gov,229646,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,Puerto-Rico,0,pending,route_c,type_4,group_n,A12,0.1419441504837383,route_c,type_1,0.07926100351595454,<=50K
28,Self-emp-not-inc,51461,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.054229364857779176,<=50K
25,Private,206600,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,24,Nicaragua,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_1,0.9026300260990006,<=50K
25,Private,176836,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,<=50K
50,Private,204447,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.9984381436590349,>50K
50,Private,33304,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_1,group_x,B07,0.0,route_f,type_1,0.016319625549648015,>50K
43,Private,174051,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0,pending,route_c,type_1,group_n,A12,0.19623178958415063,route_c,type_1,0.0755372828159429,<=50K
27,Private,38918,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,1876,75,United-States,0,pending,route_c,type_1,group_n,A12,0.9359547949183507,route_c,type_1,0.0,<=50K
32,Private,170017,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.9171807682396479,<=50K
44,Private,98466,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States,0,pending,route_c,type_1,group_n,A12,0.04050119573671115,route_c,type_1,0.04621370379733535,<=50K
19,Private,188864,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,20,United-States,0,pending,route_f,type_1,group_n,A12,0.02359896794948478,route_f,type_4,0.8707024794142325,<=50K
53,Self-emp-inc,137815,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.0,>50K
21,Private,43475,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09889309794191686,route_c,type_1,0.11576496476174707,<=50K
26,Private,557236,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.07659123947606074,route_c,type_1,1.0,<=50K
68,Private,32779,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,419,12,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.10405655914693579,<=50K
31,Private,161765,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2051,57,United-States,0,pending,route_c,type_4,group_n,B07,1.0,route_f,type_1,0.0,<=50K
32,Private,207668,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,2444,50,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.890877687859225,>50K
33,Private,171215,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09566797439813716,route_c,type_1,0.004173706442560911,<=50K
49,,52590,HS-grad,9,Never-married,,Not-in-family,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.2927835339512027,<=50K
24,Private,183751,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,<=50K
30,Private,149507,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.05724582035527988,<=50K
49,Private,98092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.9839206680208841,route_f,type_4,0.3964201506813744,>50K
18,Private,123714,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.25512766758429534,<=50K
30,State-gov,190385,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,0,pending,route_c,type_1,group_x,A12,0.06213620496885052,route_f,type_1,0.0,<=50K
51,Private,334273,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,closed,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.20940825420780743,<=50K
52,Private,343440,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
52,Private,208302,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,30,United-States,1,pending,route_c,type_4,group_x,A12,0.09944843516000866,route_c,type_4,0.0,<=50K
23,Local-gov,280164,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.5336305353374529,<=50K
23,Self-emp-not-inc,174714,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,0,pending,route_f,type_1,group_n,A12,0.05693079979741902,route_c,type_1,0.0,<=50K
36,Private,184655,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0,pending,route_c,type_1,group_n,A12,0.1587807926709922,route_c,type_1,0.03440837785793129,<=50K
19,Private,140459,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,25,United-States,0,pending,route_c,type_1,group_n,A12,0.09998862569068791,route_c,type_4,0.9148715899993634,<=50K
53,Self-emp-not-inc,108815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,pending,route_c,type_1,group_x,A12,0.2268907519353516,route_c,type_1,0.0,<=50K
17,Private,152652,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,0,pending,route_c,type_1,group_n,A12,0.07711452349457058,route_c,type_4,0.7023736887772389,<=50K
69,Private,269499,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,8,United-States,0,pending,route_c,type_1,group_n,B07,0.1733141679721172,route_c,type_1,1.0,<=50K
46,Local-gov,33373,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.0,<=50K
33,Private,243674,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,0,0,46,United-States,0,pending,route_c,type_1,group_n,A12,0.07217196022249245,route_f,type_1,0.09901915012426835,<=50K
40,Private,225432,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.14576825974785287,route_c,type_1,0.25071824540701065,<=50K
56,Private,215839,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,,0,pending,route_c,type_4,group_n,A12,0.09688802442424578,route_c,type_1,0.043814483268101834,<=50K
29,Local-gov,195520,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.13469319700740326,route_c,type_1,0.9349956570571077,<=50K
41,Private,70092,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0,pending,route_c,type_1,group_n,B07,0.25406080726318286,route_c,type_1,0.0,<=50K
22,Private,189888,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,B07,0.029862537195112872,route_c,type_1,0.0,<=50K
28,Private,64307,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.9575219751316679,route_c,type_1,0.0,<=50K
31,Private,94235,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,1,pending,route_c,type_1,group_n,B07,0.18565864547011418,route_c,type_4,1.0,<=50K
35,Private,62333,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,<=50K
38,Private,260997,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.024318707027394353,route_f,type_4,0.08880381999380853,<=50K
17,Private,146268,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,<=50K
39,Private,147258,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.73850392149776,<=50K
27,Self-emp-not-inc,207948,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.05467390541145745,route_c,type_1,0.3055308793281716,<=50K
50,Private,180607,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.05571434875880767,route_c,type_4,0.6096960284374032,<=50K
56,Local-gov,104996,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.7575956579493909,route_f,type_1,0.07562975268799772,<=50K
80,Self-emp-not-inc,562336,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,<=50K
38,Self-emp-not-inc,334366,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,15,United-States,0,pending,route_c,type_1,group_n,A12,0.19743393087361713,route_f,type_1,1.0,<=50K
52,State-gov,142757,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.9827262197244186,route_c,type_4,0.6348253345400929,>50K
26,Local-gov,220656,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,38,England,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_4,0.0,<=50K
43,Private,96483,HS-grad,9,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,South,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.07670311254874411,<=50K
45,Private,51744,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.9684168484529301,<=50K
41,Self-emp-inc,114967,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1,closed,route_f,type_4,group_n,B07,0.9396663093603717,route_c,type_4,0.8684550473210437,>50K
30,Private,393965,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.16829421636025407,<=50K
24,Private,41838,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2407,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
43,Local-gov,143046,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,1.0,<=50K
44,Private,209174,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_4,0.9913985429561454,>50K
54,Private,183248,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_1,1.0,<=50K
23,Private,102942,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,2258,40,United-States,1,closed,route_f,type_4,group_x,B07,0.7345329510685621,route_c,type_1,0.08024789760979205,>50K
33,Self-emp-not-inc,427474,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_1,group_x,A12,1.0,route_f,type_4,0.7084983623757104,>50K
18,Private,338632,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.17714882969359494,<=50K
38,Private,89559,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Germany,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.055796718092260465,<=50K
41,Self-emp-not-inc,32533,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_4,group_n,A12,0.142412557503443,route_f,type_1,0.020680224152443312,<=50K
22,,255969,12th,8,Never-married,,Not-in-family,White,Male,0,0,48,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.2817955029917004,<=50K
66,Self-emp-inc,112376,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_4,0.15856584733879026,>50K
70,,346053,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9678466844127676,<=50K
58,Self-emp-not-inc,147653,10th,6,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1977,35,,1,closed,route_f,type_4,group_n,A12,0.7985157361176636,route_f,type_4,0.7231533402984549,>50K
60,Self-emp-not-inc,44915,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,10,United-States,0,pending,route_c,type_4,group_n,B07,0.22611138905298805,route_f,type_1,0.0,<=50K
24,Local-gov,111450,10th,6,Never-married,Craft-repair,Unmarried,Black,Male,0,0,65,Haiti,0,pending,route_c,type_1,group_x,A12,0.1804178903165535,route_f,type_1,0.3379876563361837,<=50K
61,Private,171429,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0,pending,route_c,type_1,group_n,A12,0.17911350694138334,route_f,type_1,0.1912260705417435,<=50K
35,Local-gov,190964,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.008204872467099271,route_c,type_1,0.08343329428006951,<=50K
19,Private,109005,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.11357462448122654,route_f,type_1,0.0,<=50K
52,Private,404453,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,pending,route_c,type_4,group_n,B07,0.9792538661216817,route_c,type_1,1.0,<=50K
38,Self-emp-not-inc,280169,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_4,0.0,>50K
39,Self-emp-not-inc,163204,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.2880003370742896,<=50K
33,Self-emp-not-inc,192256,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,0.033017378323793256,route_c,type_4,0.0,<=50K
52,Private,181755,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_4,group_x,A12,0.0,route_f,type_1,0.32723015960982077,<=50K
41,Private,183105,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,44,Cuba,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.2873225780252977,<=50K
37,Private,335168,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,1.0,<=50K
38,Local-gov,86643,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,closed,route_f,type_1,group_x,A12,0.9693282790524381,route_f,type_4,0.012015411609582947,>50K
27,Private,180262,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,<=50K
38,Private,127865,Masters,14,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.08781059063770266,route_f,type_4,0.06965385323066685,<=50K
38,Self-emp-not-inc,146042,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3103,0,60,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.08748772917445823,>50K
49,Self-emp-not-inc,102110,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,0.0,>50K
38,Private,152237,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,,1,closed,route_f,type_4,group_x,B07,0.9564303819657068,route_f,type_4,0.8889951167997905,>50K
