gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Churn
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250.0,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.8948378788353167,No
Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,0,pending,route_c,type_1,group_n,A12,0.16506313249985183,route_f,type_1,0.0377092697724942,No
Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.31376907219365346,No
Female,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419.0,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9929215553832158,No
Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.9403368792531783,No
Male,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_1,0.2524154582925821,No
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,0.0,Yes
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.12822974061700737,Yes
Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,0,pending,route_c,type_1,group_x,A12,0.04526954071890644,route_c,type_4,1.0,No
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,0,pending,route_c,type_1,group_n,A12,0.22995545604076223,route_f,type_1,0.11380139147605373,No
Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,1.0,No
Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.2675684152332652,No
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,1,closed,route_f,type_4,group_x,B07,0.7526543213554422,route_f,type_4,1.0,Yes
Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,1470.95,1,closed,route_f,type_4,group_x,B07,0.9237058496283744,route_f,type_4,1.0,Yes
Male,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9591044323792404,No
Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_4,0.7659283888712289,No
Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.3,602.9,0,pending,route_c,type_1,group_n,A12,0.08349131297456654,route_f,type_4,0.0,No
Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.5923866978532112,No
Female,0,No,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.9912166290927938,No
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.0,No
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,0,pending,route_c,type_4,group_n,A12,0.10286881043170461,route_c,type_1,0.5498786376023381,No
Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,0,pending,route_c,type_1,group_n,B07,0.21715462739667776,route_f,type_4,1.0,No
Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,1,closed,route_f,type_4,group_n,B07,0.9900977598144927,route_f,type_4,0.8427849005828967,Yes
Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,0,pending,route_c,type_1,group_n,B07,0.12493223948644654,route_f,type_1,0.0,No
Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.04215862640134816,No
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,0,pending,route_c,type_1,group_n,A12,0.1629608054043077,route_c,type_1,0.1660704525453318,No
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,1,closed,route_f,type_4,group_n,B07,0.9051720239023422,route_f,type_4,0.15099985308323588,Yes
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,257.6,0,pending,route_c,type_1,group_n,A12,0.0884541929716384,route_c,type_1,0.19641106049973706,No
Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,5757.2,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.7117240096288922,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,7517.7,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.775714263468491,No
Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,No
Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,Yes
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_1,0.0,No
Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,1,closed,route_f,type_4,group_n,A12,1.0,route_f,type_1,0.0,Yes
Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.18574928743437374,No
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,0,pending,route_c,type_1,group_n,A12,0.07163311940397032,route_c,type_1,0.0,No
Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,No
Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,0,pending,route_c,type_1,group_n,A12,0.058721667651278044,route_c,type_4,1.0,No
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,1,closed,route_f,type_1,group_x,B07,0.1082005291087068,route_f,type_4,1.0,Yes
Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,0,pending,route_c,type_1,group_n,A12,0.9777313147815725,route_c,type_1,0.6774444321289832,No
Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,6388.65,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.19591223712313674,No
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,Yes
Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,1.0,No
Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.964517528226818,No
Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.10836061921983295,Yes
Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,0,pending,route_c,type_1,group_n,A12,0.05595697791942159,route_c,type_1,0.0,No
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72.0,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,No
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.3214189415352748,No
Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,0,pending,route_c,type_1,group_n,B07,0.12900562698191034,route_c,type_4,0.0,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,44.0,0,pending,route_c,type_1,group_x,B07,0.0,route_f,type_1,0.17182825042116734,No
Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,0,pending,route_c,type_4,group_n,A12,0.3018623280036759,route_f,type_1,0.2198793157798926,No
Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,1,closed,route_f,type_4,group_x,B07,0.8415916042519942,route_c,type_4,0.9671639730871439,Yes
Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,1,closed,route_f,type_4,group_x,A12,0.8535557808508863,route_f,type_4,0.0,Yes
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.04348865477957403,Yes
Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,0,pending,route_c,type_1,group_n,A12,0.07275845499924391,route_f,type_4,0.0,No
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,1,closed,route_f,type_4,group_n,B07,0.8709500959254362,route_f,type_4,1.0,Yes
Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,0,pending,route_c,type_1,group_n,A12,0.2242467643566927,route_f,type_1,0.13548333345737487,No
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_1,0.9612020318639559,Yes
Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,1,closed,route_f,type_4,group_n,B07,0.967152418835882,route_f,type_4,0.20548294933364272,Yes
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,0,pending,route_c,type_1,group_n,A12,0.051145463508416984,route_c,type_4,0.7737419416145893,No
Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,0,pending,route_c,type_1,group_n,A12,0.16041464449839338,route_c,type_4,0.24373495576031382,No
Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_1,0.05761550874590721,Yes
Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,0,pending,route_f,type_1,group_n,A12,0.02555443331112224,route_c,type_1,0.061252050051523815,No
Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,0,pending,route_c,type_4,group_x,A12,0.0,route_f,type_1,0.0,No
Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.0,No
Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,1,closed,route_f,type_4,group_x,B07,0.8125228233284038,route_f,type_4,1.0,Yes
Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,No
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,0,pending,route_c,type_1,group_n,A12,0.005006738760259385,route_f,type_4,0.0,No
Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,0,pending,route_c,type_1,group_x,A12,0.028346781161708783,route_c,type_4,0.22159487992917257,No
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.10949912151320013,Yes
Male,1,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.8072920940328463,No
Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,No
Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_4,0.010328824928436998,Yes
Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.8550528734234428,No
Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,269.65,0,pending,route_c,type_1,group_x,A12,0.060095227964239425,route_c,type_4,0.04481989718092877,No
Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.9945405974492478,Yes
Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,0,pending,route_c,type_1,group_n,A12,0.10247042951543786,route_c,type_4,0.18321818186318006,No
Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,0,pending,route_c,type_1,group_n,A12,0.040794774761428114,route_f,type_4,0.08515829882872662,No
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,No
Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,0,pending,route_c,type_1,group_n,A12,0.03084489979893455,route_c,type_1,0.0,No
Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,0,pending,route_c,type_1,group_n,A12,0.2036699242620148,route_c,type_1,0.08852872450169076,No
Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,1,closed,route_f,type_4,group_x,B07,0.9540564251128811,route_f,type_4,0.0,Yes
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.7719777637828865,Yes
Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,0,pending,route_c,type_1,group_n,A12,0.0614964315691619,route_f,type_4,0.0,No
Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,0,pending,route_c,type_1,group_n,A12,0.21552316621917583,route_c,type_1,0.0,No
Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,0,pending,route_c,type_1,group_n,A12,0.14429902443774006,route_c,type_1,0.2005442104764783,No
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,0,pending,route_c,type_1,group_n,A12,0.025113684576874806,route_f,type_1,0.0,No
Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,1,closed,route_f,type_1,group_x,A12,1.0,route_c,type_4,0.909647470956234,Yes
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,0,pending,route_c,type_1,group_n,B07,0.958491459187266,route_f,type_4,0.9985159937691078,No
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,0.0,Yes
Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,0,pending,route_c,type_1,group_n,B07,0.9217972881307275,route_f,type_1,0.0,No
Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,0,pending,route_c,type_1,group_x,A12,1.0,route_c,type_4,0.0,No
Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.05117038685010628,No
Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,1,closed,route_f,type_4,group_n,B07,0.0,route_f,type_4,0.9448653817502549,Yes
Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,0,pending,route_c,type_1,group_n,A12,0.02920410073802292,route_f,type_1,0.0,No
Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,No
Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,No
